"n"	"dream"
"1564"	"(2007-09-20 (16)) I was at 'school'. I asked this girl for a muffin and she gave one to Calvin, but not to me. I offered $5 and then she gave me heaps. I was looking for this nice thing I'd tasted before and it tasted like Venetian ice-cream, but nicer and sweeter. There was a weird banana thing. Samantha was there, cooking. Ms Powell was there and I asked her for the recipe. She said ""What are you going to do with the recipe?"" and I was like ""Uh... make them?"". This girl said her name was Hermione Granger."
"1565"	"(2007-09-21 (16)) We were messing around with water. We made this whirlpool thing and also this big puddle and we took a photo of it. Ezra was there. Then we were somewhere else. We made a big pool size whirlpool thing and the whirlpool took longer to disappear. Every time someone swam in it, they were sucked to the middle. Mr Haynes let me have my phone. Ezra took it and I said ""Don't open it!"" because I had that morphed picture of Eugene on there. Samantha went for a swim. I left, but when I came back she didn't answer me and I was thinking 'she better not be dead'. She was. She was floating upside down. I got her out and she had this mask thing on and I couldn't get it off. I blew into this phone, which blew through a hole into her mouth and was doing CPR. She started breathing but didn't wake up. I was thinking of the '101...' books and that I'd now saved a life. I was telling Mom later in the car and she was laughing. There were Indians and they were doing some Christmas thing and Christmas was on December 20th. Days later, I was on MySpace and there were all these RIP things on Samantha's MySpace. There were photos of Selena. Then it was Tiana who had died. Kaia and Classmate-F-02 had commented and there was stuff about Audrey Tautou and Ms Solomon. Samantha had a post that said that Elijah liked to be Elizabeth for The Crucible play. She asked how many kids he gave himself."
"1566"	"(2007-09-22 (16)) I had Biology, except it was in a shop. Ms Olmstead showed me the yearbook so far and I was going to ask for the photos, but I didn't. I was trying to find Eugene, but the only person that I found that I knew was Classmate-M-29. I took a lollipop and Evelyn said ""You just took a lollipop"" and I said ""No, I didn't"". She said that I did and I said that I don't eat lollipops. I tried to get rid of her by running around this shop but she kept following me. It was hard for me to run. I was pulling stuff from the shelves and throwing it behind me to make it harder for her. There was a shop exhibit thing that gave you extra flowers and I asked for extra chocolates. I hid on it, but she found me and I jumped off. I found this little car which was pretty fast. Mika was bouncing around on this ball and was singing Love Today. We ditched the ball and were hiding in sports equipment. Mika kept singing and I was hiding underneath him. I was telling him to be quiet and that ""she'll hear you"" and told him to hide with me so she didn't see me."
"1567"	"(2007-09-22 (16)) I was at school. Calvin was around. Eugene and I were going to the homework centre. I called Mom and this girl nearby said ""Why do you have to call? That's so gay"". I thought I saw Dad's car. I went to the library but we didn't have our library cards. I was thinking 'that's why you should give us a new one every year'. They gave me a new one and I didn't need the permission form to stay."
"1568"	"(2007-09-23 (16)) Ezra and I were watching Evil Dead 2. Bruce Campbell wasn't in it. I was telling Ezra it wasn't the pencil one. He wanted to do an essay on it. I said to use an ""independent drama"". Then we were in this spooky house and there was a creepy thing at the door."
"1569"	"(2007-09-23 (16)) I was somewhere and the school was there too. There were two evil people, but one was actually good. Their master had gone crazy and there were two options: let him destroy the world or kill him. They lost their power. They were running through a forest and they had a force field around it, but then it was gone. It was dark and weird at the front of the place. The people across the street couldn't see us. I was in this room and I was climbing up these stairs, but these evil people were coming so I hid behind this shelf. They came and the not-evil one came too. The good one saw me and tried not to let the evil people see. My hand was visible to them. An evil one saw it and said ""Here kitty, kitty, kitty"" and I knocked them out and ran. We were then sitting on these steps. Silas was sitting close to me and I was like 'ew, get away'. This guy pulled on my bag and I let myself fall backwards and kicked him in the head. Harlan was being gay. This guy looked like James Spader. A friend of Ezra's was sitting nearby. Dad picked us up. Ezra went in the front. It was my turn in front and I had my iPod."
"1570"	"(2007-09-23 (16)) Mom was going to make me go on a date. She decided she would take me instead. I asked her where we were going and she said ""Actually, we'll get food at home"" and I asked what food and she said pizza. I told her to take me home. She did. Dad was there. There were tapes of top music. There were some dogs somewhere and one couldn't walk."
"1571"	"(2007-09-25 (16)) I was discussing movies with Ezra. He had seen Faust and he was telling me about a movie and I said it sounded like a Stanley Kubrick movie. I was saying how I liked David Lynch and David Cronenberg too."
"1572"	"(2007-09-26 (16)) Ezra, Mom and I were at this place which was a sort of train station platform. There was water in the place where tracks would have been and it was green. I fell in, but got out. Uncle Gabriel was there too at one stage. I had some sort of disease-y type thing like vertigo. I was telling someone that I got it after watching Vertigo. Clayton was then there and we ended up at 'school'. Then we were at the platform again and the water was gone. I accidentally left my bag down there and I went to get it. There were puddles of water still there which was this green stuff. It was like poison ivy. There was a place where you slide into water. Mom and I were there. Then it was a spa and a pool. You could change it to different water. Isabel was there. Calvin was in the spa. He said ""someone actually likes Jared Leto"". He said he was going to call him Corbin. My leg kept going 'behind' me. There was a strange video of this fat girl's friend's mother."
"1573"	"(2007-09-26 (16)) I was watching a movie. This detective was asking Mary Warren (The Crucible, book) where someone was. Then it was me. She told him she didn't know. But then she said it was an accident. He was dead upstairs. We were in a barn and we went upstairs. He got up and it was Steven Weber and he was naked. She asked if he was gay and he said no and she said ""yes you are"" and he said ok, whatever (he was actually bisexual). She asked me if I thought that was hot and I said yes."
"1574"	"(2007-09-26 (16)) I was watching a movie with Jake Gyllenhaal. Someone was saying that Heath Ledger's character in Brokeback Mountain loved hearing Jack Twist. There was a video of how he liked hearing his name and what he was doing, not just him talking. I was like 'I really want to read that book!'."
